,image_path,bbox,page,doc_id
4143,doc7_page249_8.jpeg,"(211.7480010986328, 75.67701721191406, 439.9880065917969, 190.87701416015625)",249,7
4144,doc7_page251_4.png,"(36.876800537109375, 508.5354309082031, 93.51689910888672, 565.175537109375)",251,7
4145,doc7_page251_5.jpeg,"(248.97280883789062, 76.63300323486328, 439.29522705078125, 187.0330047607422)",251,7
4146,doc7_page251_6.jpeg,"(36.345703125, 76.54499053955078, 226.66810607910156, 186.9449920654297)",251,7
4147,doc7_page253_5.jpeg,"(214.4040069580078, 76.45899963378906, 440.0040283203125, 212.53900146484375)",253,7
4148,doc7_page253_7.jpeg,"(88.31800079345703, 75.93902587890625, 197.36399841308594, 213.75701904296875)",253,7
4149,doc7_page255_6.jpeg,"(144.35879516601562, 76.62059783935547, 331.32623291015625, 181.32171630859375)",255,7
4150,doc7_page255_7.jpeg,"(36.66669845581055, 76.511962890625, 124.74925231933594, 181.39515686035156)",255,7
4151,doc7_page255_8.jpeg,"(351.40869140625, 76.70657348632812, 439.037353515625, 181.2994384765625)",255,7
4152,doc7_page257_6.jpeg,"(263.71295166015625, 76.93099975585938, 439.2030029296875, 181.5709991455078)",257,7
4153,doc7_page257_7.jpeg,"(51.11739730834961, 76.97698974609375, 243.59730529785156, 181.6169891357422)",257,7
4154,doc7_page258_8.jpeg,"(328.9727783203125, 440.5543212890625, 430.70916748046875, 565.1415405273438)",258,7
4155,doc7_page259_7.jpeg,"(51.06877136230469, 76.62332153320312, 153.0074462890625, 201.19674682617188)",259,7
4156,doc7_page259_9.jpeg,"(51.12049865722656, 249.58016967773438, 152.8804473876953, 374.0019226074219)",259,7
4157,doc7_page260_4.jpeg,"(328.79998779296875, 76.5362548828125, 430.5599365234375, 201.09983825683594)",260,7
4158,doc7_page260_5.jpeg,"(328.6765441894531, 238.2395477294922, 430.4953918457031, 362.6304626464844)",260,7
4159,doc7_page262_5.jpeg,"(307.76800537109375, 428.25152587890625, 445.76800537109375, 566.0115356445312)",262,7
4160,doc7_page263_6.jpeg,"(50.14690017700195, 75.71401977539062, 193.66690063476562, 193.55401611328125)",263,7
4161,doc7_page265_6.jpeg,"(241.04200744628906, 76.55876159667969, 439.2820739746094, 178.56320190429688)",265,7
4162,doc7_page265_7.jpeg,"(51.193599700927734, 76.52476501464844, 220.874267578125, 178.52920532226562)",265,7
4163,doc7_page266_4.jpeg,"(327.76300048828125, 75.44001770019531, 431.4429931640625, 216.08001708984375)",266,7
4164,doc7_page266_6.jpeg,"(328.4053649902344, 272.7431640625, 430.68267822265625, 403.32183837890625)",266,7
4165,doc7_page269_3.jpeg,"(36.54800033569336, 76.02302551269531, 139.6999969482422, 198.83102416992188)",269,7
4166,doc7_page269_4.jpeg,"(37.14799880981445, 252.67498779296875, 139.10000610351562, 376.22698974609375)",269,7
4167,doc7_page269_5.jpeg,"(36.03559875488281, 442.5621337890625, 140.2126007080078, 566.0731201171875)",269,7
4168,doc7_page271_4.jpeg,"(248.6479949951172, 425.9345703125, 440.1679992675781, 566.5745849609375)",271,7
4169,doc7_page271_6.jpeg,"(36.094600677490234, 425.94232177734375, 230.49459838867188, 566.5823364257812)",271,7
4170,doc7_page278_15.png,"(388.37298583984375, 508.5354309082031, 445.0130920410156, 565.175537109375)",278,7
4171,doc7_page279_4.jpeg,"(50.108299255371094, 436.8995361328125, 231.06829833984375, 566.01953125)",279,7
4172,doc8_page0_1.png,"(439.9853515625, 654.307861328125, 549.985107421875, 717.9096069335938)",0,8
4173,doc8_page1_7.png,"(235.72225952148438, 338.2530212402344, 369.8081359863281, 484.958740234375)",1,8
4174,doc8_page2_6.png,"(77.88262939453125, 550.9959716796875, 156.5897979736328, 629.6903076171875)",2,8
4175,doc8_page3_30.png,"(364.8188781738281, 408.9193420410156, 406.2535095214844, 467.135009765625)",3,8
4176,doc8_page3_37.png,"(410.0067443847656, 408.0999755859375, 466.8253173828125, 466.23309326171875)",3,8
4177,doc8_page7_10.png,"(228.38771057128906, 543.3638305664062, 492.90509033203125, 689.0053100585938)",7,8
4178,doc8_page9_11.png,"(346.0, 284.0, 432.0, 305.0)",9,8
4179,doc8_page11_9.png,"(55.818878173828125, 86.62663269042969, 248.76287841796875, 207.33355712890625)",11,8
4180,doc8_page11_10.png,"(251.62486267089844, 87.24078369140625, 467.8641357421875, 208.361083984375)",11,8
4181,doc8_page11_11.png,"(55.818878173828125, 210.32044982910156, 248.76284790039062, 324.9510498046875)",11,8
4182,doc8_page11_12.png,"(251.62486267089844, 210.36749267578125, 467.8641357421875, 324.916748046875)",11,8
4183,doc8_page12_9.png,"(409.52166748046875, 433.5150451660156, 543.5935668945312, 623.129150390625)",12,8
4184,doc8_page13_13.png,"(235.13287353515625, 537.1901245117188, 508.6971435546875, 678.6212158203125)",13,8
4185,doc8_page14_8.png,"(88.25457763671875, 257.95343017578125, 170.7282257080078, 340.922607421875)",14,8
4186,doc8_page14_9.png,"(179.94406127929688, 258.25775146484375, 261.3040771484375, 341.2977294921875)",14,8
4187,doc8_page14_10.png,"(270.9977722167969, 258.36688232421875, 352.3577880859375, 341.4068603515625)",14,8
4188,doc8_page14_11.png,"(362.4150695800781, 257.93048095703125, 443.77508544921875, 340.970458984375)",14,8
4189,doc8_page14_12.png,"(454.4635314941406, 258.326904296875, 535.8235473632812, 341.36688232421875)",14,8
4190,doc8_page15_7.png,"(112.84697723388672, 84.38922119140625, 473.2391662597656, 285.46588134765625)",15,8
4191,doc8_page16_5.png,"(382.781982421875, 476.1062316894531, 540.1800537109375, 656.821533203125)",16,8
4192,doc8_page16_6.png,"(95.94682312011719, 476.9709167480469, 376.2698974609375, 657.2985229492188)",16,8
4193,doc8_page17_11.png,"(64.06365966796875, 85.09228515625, 257.95660400390625, 357.83660888671875)",17,8
4194,doc8_page17_12.png,"(263.8646545410156, 87.0401611328125, 508.9429931640625, 358.4644470214844)",17,8
4195,doc8_page19_17.png,"(91.59396362304688, 167.73907470703125, 276.47711181640625, 268.4021911621094)",19,8
4196,doc8_page19_18.png,"(287.342041015625, 167.7390594482422, 462.6739196777344, 266.81048583984375)",19,8
4197,doc8_page22_12.png,"(397.9425048828125, 327.10992431640625, 541.802490234375, 507.9624938964844)",22,8
4198,doc8_page23_10.png,"(400.2401428222656, 200.69630432128906, 525.409423828125, 298.80645751953125)",23,8
4199,doc8_page23_11.png,"(399.2401428222656, 368.76458740234375, 524.409423828125, 466.874755859375)",23,8
4200,doc8_page23_12.png,"(399.11614990234375, 549.3218994140625, 525.93701171875, 641.2579345703125)",23,8
4201,doc8_page26_6.png,"(99.54058837890625, 217.33120727539062, 539.1197509765625, 409.89666748046875)",26,8
4202,doc8_page27_10.png,"(72.49214172363281, 81.37757873535156, 227.92640686035156, 299.6322326660156)",27,8
4203,doc8_page27_11.png,"(239.08392333984375, 85.5186767578125, 452.3064270019531, 303.202880859375)",27,8
4204,doc8_page28_8.png,"(504.0, 190.0, 526.0, 211.0)",28,8
4205,doc8_page28_9.png,"(501.0, 174.0, 506.0, 181.0)",28,8
4206,doc8_page28_10.png,"(524.0, 180.0, 530.0, 187.0)",28,8
4207,doc8_page28_11.png,"(503.0, 164.0, 530.0, 192.0)",28,8
4208,doc8_page28_12.jpeg,"(505.99041748046875, 180.89569091796875, 512.100830078125, 185.39808654785156)",28,8
4209,doc8_page28_13.png,"(510.0, 184.0, 511.0, 185.0)",28,8
4210,doc8_page28_14.png,"(507.598388671875, 181.53887939453125, 509.2063903808594, 183.14688110351562)",28,8
4211,doc8_page28_15.jpeg,"(516.2816162109375, 183.46856689453125, 522.0704345703125, 187.6493682861328)",28,8
4212,doc8_page28_16.png,"(517.0, 186.0, 518.0, 187.0)",28,8
4213,doc8_page28_17.png,"(517.5679931640625, 184.433349609375, 519.176025390625, 185.71975708007812)",28,8
4214,doc8_page28_18.png,"(115.03268432617188, 331.38360595703125, 533.2493896484375, 675.9219360351562)",28,8
4215,doc8_page29_8.png,"(287.38653564453125, 211.07669067382812, 500.920654296875, 373.56097412109375)",29,8
4216,doc8_page30_7.png,"(96.76626586914062, 517.991943359375, 329.5702209472656, 656.7000122070312)",30,8
4217,doc8_page30_8.png,"(342.0389404296875, 516.7999877929688, 440.019775390625, 656.3484497070312)",30,8
4218,doc8_page30_9.png,"(442.9106140136719, 516.5125732421875, 541.0504150390625, 656.9677124023438)",30,8
4219,doc8_page31_10.png,"(64.51702880859375, 124.22798156738281, 390.23583984375, 366.2671203613281)",31,8
4220,doc8_page33_13.png,"(386.9882507324219, 343.38348388671875, 497.8016357421875, 480.05328369140625)",33,8
4221,doc8_page33_14.png,"(385.74078369140625, 533.7304077148438, 500.34869384765625, 693.629150390625)",33,8
4222,doc8_page34_11.png,"(94.8345947265625, 177.28887939453125, 201.43853759765625, 290.4012756347656)",34,8
4223,doc8_page34_12.png,"(205.956787109375, 177.2902069091797, 313.19195556640625, 290.620849609375)",34,8
4224,doc8_page34_13.png,"(320.485595703125, 177.28826904296875, 426.79632568359375, 290.08953857421875)",34,8
4225,doc8_page34_14.png,"(433.34747314453125, 177.2902069091797, 540.5826416015625, 290.620849609375)",34,8
4226,doc8_page35_7.png,"(466.0, 455.0, 471.0, 458.0)",35,8
4227,doc8_page36_6.png,"(118.38580322265625, 362.70989990234375, 542.727783203125, 480.52947998046875)",36,8
4228,doc8_page37_13.png,"(490.0, 582.0, 520.0, 597.0)",37,8
4229,doc8_page38_0.png,"(95.07119750976562, 242.32232666015625, 235.22032165527344, 368.2009582519531)",38,8
4230,doc8_page38_1.png,"(240.31747436523438, 241.724365234375, 406.2525634765625, 369.2122497558594)",38,8
4231,doc8_page38_2.png,"(413.72515869140625, 242.0945587158203, 540.3460693359375, 368.2884216308594)",38,8
4232,doc8_page38_3.png,"(93.98052978515625, 379.4784851074219, 235.25660705566406, 500.0973815917969)",38,8
4233,doc8_page38_4.png,"(239.57284545898438, 379.478515625, 408.22601318359375, 500.85894775390625)",38,8
4234,doc8_page38_5.png,"(413.536376953125, 378.8759765625, 540.3460693359375, 500.48779296875)",38,8
4235,doc8_page41_5.png,"(54.0, 331.0, 160.0, 441.0)",41,8
4236,doc8_page41_6.png,"(280.0, 331.0, 386.0, 441.0)",41,8
4237,doc8_page41_7.png,"(167.0, 331.0, 273.0, 441.0)",41,8
4238,doc8_page41_8.png,"(393.0, 331.0, 499.0, 441.0)",41,8
4239,doc8_page42_6.png,"(131.95065307617188, 83.74664306640625, 320.34539794921875, 178.4901123046875)",42,8
4240,doc8_page42_7.png,"(328.86920166015625, 84.30984497070312, 504.23199462890625, 178.9068603515625)",42,8
4241,doc8_page43_6.png,"(145.24862670898438, 83.38873291015625, 366.8935546875, 227.3992919921875)",43,8
4242,doc8_page43_7.png,"(391.22607421875, 262.8339538574219, 521.8607177734375, 420.0838623046875)",43,8
4243,doc8_page43_8.png,"(391.7963562011719, 463.21783447265625, 521.8514404296875, 645.2966918945312)",43,8
4244,doc8_page44_9.png,"(96.65745544433594, 84.72093200683594, 249.22718811035156, 215.1927490234375)",44,8
4245,doc8_page44_10.png,"(255.2133026123047, 84.7235107421875, 410.1307678222656, 215.19268798828125)",44,8
4246,doc8_page48_11.png,"(374.78509521484375, 313.365966796875, 526.7122192382812, 391.11700439453125)",48,8
4247,doc8_page49_8.png,"(288.62408447265625, 293.90423583984375, 500.4920654296875, 410.1673889160156)",49,8
4248,doc8_page50_7.png,"(96.54330444335938, 106.6885986328125, 218.50289916992188, 257.05645751953125)",50,8
4249,doc8_page50_8.png,"(95.83462524414062, 302.79296875, 217.8328399658203, 478.7548828125)",50,8
4250,doc8_page52_2.jpeg,"(153.2796630859375, 281.80718994140625, 173.77218627929688, 288.28326416015625)",52,8
4251,doc8_page52_3.png,"(505.74578857421875, 428.65380859375, 536.7684936523438, 438.11700439453125)",52,8
4252,doc8_page52_4.png,"(516.749267578125, 440.3633117675781, 551.7947998046875, 451.26031494140625)",52,8
4253,doc8_page52_5.png,"(480.071044921875, 463.1849365234375, 551.2031860351562, 470.3779296875)",52,8
4254,doc8_page52_6.png,"(480.071044921875, 480.2712097167969, 534.7571411132812, 491.40716552734375)",52,8
4255,doc8_page52_7.png,"(487.1700439453125, 480.2712097167969, 489.6783752441406, 482.0873718261719)",52,8
4256,doc8_page52_8.png,"(495.92547607421875, 480.27117919921875, 501.864990234375, 481.37042236328125)",52,8
4257,doc8_page52_9.png,"(480.071044921875, 501.300537109375, 537.5967407226562, 513.63134765625)",52,8
4258,doc8_page52_10.png,"(480.071044921875, 524.1220703125, 546.825439453125, 532.62939453125)",52,8
4259,doc8_page52_11.png,"(479.2427978515625, 542.164306640625, 516.5363159179688, 553.65869140625)",52,8
4260,doc8_page52_12.png,"(506.33734130859375, 542.164306640625, 507.89910888671875, 544.4583740234375)",52,8
4261,doc8_page52_13.png,"(518.9973754882812, 555.5465087890625, 543.394287109375, 566.0850830078125)",52,8
4262,doc8_page52_14.png,"(507.16558837890625, 568.0924072265625, 532.0358276367188, 581.6180419921875)",52,8
4263,doc8_page52_15.png,"(508.70367431640625, 583.1475219726562, 545.52392578125, 597.151123046875)",52,8
4264,doc8_page52_16.png,"(551.1795654296875, 615.6473388671875, 569.66064453125, 668.9613647460938)",52,8
4265,doc8_page52_17.png,"(539.3478393554688, 596.2908325195312, 555.107666015625, 648.887939453125)",52,8
4266,doc8_page52_18.png,"(539.3478393554688, 596.4102783203125, 545.5239868164062, 597.509521484375)",52,8
4267,doc8_page52_19.jpeg,"(551.2978515625, 615.7667846679688, 554.9893188476562, 648.887939453125)",52,8
4268,doc8_page53_2.png,"(186.88699340820312, 479.43475341796875, 229.1996307373047, 494.752685546875)",53,8
4269,doc8_page53_3.jpeg,"(195.43728637695312, 522.44921875, 209.78799438476562, 537.5281982421875)",53,8
4270,doc8_page53_4.png,"(188.73565673828125, 657.4669189453125, 231.3949432373047, 665.1378173828125)",53,8
4271,doc8_page54_9.png,"(486.0, 254.0, 504.0, 257.0)",54,8
4272,doc8_page54_10.png,"(97.37399291992188, 352.4005432128906, 225.3869171142578, 499.2106628417969)",54,8
4273,doc8_page55_7.png,"(52.67156982421875, 263.92718505859375, 177.7850799560547, 385.9248352050781)",55,8
4274,doc8_page55_8.png,"(187.03253173828125, 264.0181884765625, 355.42828369140625, 468.44512939453125)",55,8
4275,doc8_page56_14.png,"(108.88186645507812, 138.63694763183594, 257.460693359375, 243.1343994140625)",56,8
4276,doc8_page56_15.png,"(282.7818298339844, 139.86978149414062, 360.15911865234375, 244.09222412109375)",56,8
4277,doc8_page56_16.png,"(384.734375, 139.64414978027344, 525.5078125, 242.98016357421875)",56,8
4278,doc8_page57_9.png,"(306.65771484375, 414.41973876953125, 494.1742248535156, 559.2554931640625)",57,8
4279,doc8_page58_12.png,"(474.0, 183.0, 498.0, 191.0)",58,8
4280,doc8_page58_13.png,"(477.0, 177.0, 501.0, 185.0)",58,8
4281,doc8_page58_14.png,"(477.0, 177.0, 501.0, 185.0)",58,8
4282,doc8_page58_15.png,"(472.0, 177.0, 495.0, 185.0)",58,8
4283,doc8_page58_16.png,"(472.0, 166.0, 500.0, 174.0)",58,8
4284,doc8_page58_17.png,"(475.0, 166.0, 501.0, 174.0)",58,8
4285,doc8_page58_18.png,"(94.51022338867188, 320.2463684082031, 135.90614318847656, 394.8347473144531)",58,8
4286,doc8_page58_19.png,"(139.2401123046875, 317.25494384765625, 202.8743133544922, 396.99407958984375)",58,8
4287,doc8_page58_20.png,"(203.8172607421875, 318.54351806640625, 267.4522705078125, 392.88934326171875)",58,8
4288,doc8_page58_21.png,"(271.36468505859375, 319.3134460449219, 343.01171875, 395.7293701171875)",58,8
4289,doc8_page58_22.png,"(346.725830078125, 319.2904968261719, 411.62518310546875, 394.3390808105469)",58,8
4290,doc8_page58_23.png,"(417.80999755859375, 319.57403564453125, 527.0819702148438, 391.703857421875)",58,8
4291,doc8_page59_12.png,"(87.3173828125, 403.1566467285156, 181.5948944091797, 536.899169921875)",59,8
4292,doc8_page59_13.png,"(228.17755126953125, 404.1766357421875, 321.74530029296875, 535.8397827148438)",59,8
4293,doc8_page59_14.png,"(369.59307861328125, 404.1766357421875, 464.2667236328125, 536.7197265625)",59,8
4294,doc8_page60_9.png,"(333.21356201171875, 180.8531494140625, 542.5826416015625, 309.68841552734375)",60,8
4295,doc8_page62_12.png,"(95.72959899902344, 215.80340576171875, 205.72293090820312, 287.23992919921875)",62,8
4296,doc8_page62_13.png,"(206.69241333007812, 210.52720642089844, 281.01055908203125, 291.5206604003906)",62,8
4297,doc8_page62_14.png,"(282.0455322265625, 215.76930236816406, 389.811279296875, 287.22265625)",62,8
4298,doc8_page62_15.png,"(393.23748779296875, 214.3857421875, 542.35546875, 289.6329650878906)",62,8
4299,doc8_page64_11.png,"(516.0, 243.0, 518.0, 246.0)",64,8
4300,doc8_page66_12.png,"(212.08322143554688, 136.56460571289062, 523.40771484375, 252.54168701171875)",66,8
4301,doc8_page68_9.png,"(114.34495544433594, 436.824951171875, 518.3953857421875, 662.396484375)",68,8
4302,doc8_page70_10.png,"(439.319091796875, 125.17999267578125, 543.6021728515625, 276.3905334472656)",70,8
4303,doc8_page70_11.png,"(312.4803161621094, 361.5532531738281, 543.0787353515625, 525.412353515625)",70,8
4304,doc8_page71_13.png,"(277.14691162109375, 212.71630859375, 499.05999755859375, 412.602783203125)",71,8
4305,doc8_page72_8.png,"(94.09217834472656, 276.3883361816406, 235.8365020751953, 417.52532958984375)",72,8
4306,doc8_page72_9.png,"(363.294921875, 462.6884765625, 546.023681640625, 691.0040283203125)",72,8
4307,doc8_page74_11.png,"(218.6819305419922, 537.49169921875, 544.9790649414062, 689.4041748046875)",74,8
4308,doc8_page76_11.png,"(326.78631591796875, 83.98524475097656, 546.6604614257812, 207.489013671875)",76,8
4309,doc8_page76_12.png,"(373.3800964355469, 457.5278625488281, 543.675537109375, 692.7984619140625)",76,8
4310,doc8_page77_10.png,"(52.61177062988281, 468.32080078125, 198.17201232910156, 664.9367065429688)",77,8
4311,doc8_page77_11.png,"(201.61036682128906, 468.32080078125, 347.17059326171875, 664.9367065429688)",77,8
4312,doc8_page77_12.png,"(351.810302734375, 467.922119140625, 501.73760986328125, 665.0027465820312)",77,8
4313,doc8_page79_14.png,"(378.56182861328125, 266.64202880859375, 499.754638671875, 424.4761047363281)",79,8
4314,doc8_page80_10.png,"(95.99481201171875, 208.20361328125, 258.2799987792969, 292.7893981933594)",80,8
4315,doc8_page80_11.png,"(269.474853515625, 208.21337890625, 431.0063781738281, 292.6036682128906)",80,8
4316,doc8_page80_12.png,"(428.2427978515625, 383.5232238769531, 543.7479858398438, 545.9121704101562)",80,8
4317,doc8_page81_12.png,"(80.76579284667969, 468.0809326171875, 200.77195739746094, 620.5142822265625)",81,8
4318,doc8_page81_13.png,"(210.17967224121094, 467.9572448730469, 479.893798828125, 619.7861328125)",81,8
4319,doc8_page82_7.png,"(422.8663330078125, 499.19000244140625, 544.1343383789062, 686.4420776367188)",82,8
4320,doc8_page83_3.png,"(321.45318603515625, 316.14892578125, 499.31256103515625, 462.97314453125)",83,8
4321,doc8_page83_8.png,"(76.33828735351562, 316.15087890625, 311.11590576171875, 463.067626953125)",83,8
4322,doc8_page83_10.png,"(483.0, 528.0, 509.0, 541.0)",83,8
4323,doc8_page84_12.png,"(430.97271728515625, 275.75067138671875, 541.6446533203125, 449.43341064453125)",84,8
4324,doc8_page85_12.png,"(380.0093994140625, 305.8946838378906, 499.5745544433594, 485.1343078613281)",85,8
4325,doc8_page86_13.png,"(222.6323699951172, 82.18202209472656, 440.85791015625, 186.19781494140625)",86,8
4326,doc8_page86_14.png,"(449.4197692871094, 82.20977783203125, 542.8837890625, 217.04052734375)",86,8
4327,doc8_page86_15.png,"(436.0990295410156, 320.6043701171875, 542.3132934570312, 456.3787841796875)",86,8
4328,doc8_page86_16.png,"(435.43304443359375, 518.58056640625, 542.934326171875, 662.1431884765625)",86,8
4329,doc8_page87_17.png,"(426.0, 630.0, 455.0, 634.0)",87,8
4330,doc8_page87_18.png,"(430.0, 623.0, 458.0, 625.0)",87,8
4331,doc8_page87_19.png,"(430.0, 623.0, 458.0, 626.0)",87,8
4332,doc8_page87_20.png,"(423.0, 623.0, 451.0, 626.0)",87,8
4333,doc8_page87_21.png,"(425.0, 611.0, 452.0, 613.0)",87,8
4334,doc8_page87_22.png,"(429.0, 611.0, 453.0, 613.0)",87,8
4335,doc8_page88_11.png,"(298.1541748046875, 532.91650390625, 542.5826416015625, 695.217041015625)",88,8
4336,doc8_page89_11.png,"(344.62091064453125, 472.3632507324219, 498.750732421875, 688.439208984375)",89,8
4337,doc8_page90_10.png,"(194.18441772460938, 460.0883483886719, 305.32464599609375, 618.5643920898438)",90,8
4338,doc8_page90_11.png,"(313.0443420410156, 460.99072265625, 423.6728820800781, 599.8683471679688)",90,8
4339,doc8_page90_12.png,"(431.6617736816406, 461.71533203125, 542.290283203125, 598.3328247070312)",90,8
4340,doc8_page91_8.png,"(51.772613525390625, 467.7797546386719, 243.5945587158203, 637.759521484375)",91,8
4341,doc8_page91_9.png,"(252.5784912109375, 466.44549560546875, 369.86212158203125, 637.3864135742188)",91,8
4342,doc8_page91_10.png,"(378.9406433105469, 467.13134765625, 497.52667236328125, 638.0482177734375)",91,8
4343,doc8_page92_11.png,"(500.0, 571.0, 530.0, 586.0)",92,8
4344,doc8_page92_12.png,"(419.0, 627.0, 448.0, 631.0)",92,8
4345,doc8_page92_13.png,"(423.0, 620.0, 451.0, 622.0)",92,8
4346,doc8_page92_14.png,"(423.0, 620.0, 452.0, 623.0)",92,8
4347,doc8_page92_15.png,"(417.0, 620.0, 444.0, 623.0)",92,8
4348,doc8_page92_16.png,"(419.0, 608.0, 446.0, 610.0)",92,8
4349,doc8_page92_17.png,"(422.0, 608.0, 447.0, 610.0)",92,8
4350,doc8_page92_18.png,"(162.97732543945312, 546.7733764648438, 343.4135437011719, 637.4034423828125)",92,8
4351,doc8_page93_9.png,"(386.3453674316406, 267.78173828125, 497.53265380859375, 418.1728515625)",93,8
4352,doc8_page93_10.png,"(386.8586120605469, 427.85400390625, 498.3096923828125, 590.8857421875)",93,8
4353,doc8_page94_5.png,"(345.6085205078125, 524.84228515625, 546.8978271484375, 691.308349609375)",94,8
4354,doc8_page95_0.png,"(52.62303161621094, 82.71337890625, 498.7322998046875, 352.9141540527344)",95,8
4355,doc8_page96_8.png,"(410.7236633300781, 83.88917541503906, 536.142333984375, 233.31976318359375)",96,8
4356,doc8_page96_9.png,"(132.39932250976562, 400.7868957519531, 323.1453552246094, 557.91064453125)",96,8
4357,doc8_page96_10.png,"(326.0243225097656, 400.22540283203125, 521.3851318359375, 557.12939453125)",96,8
4358,doc8_page97_24.png,"(495.0, 461.0, 522.0, 474.0)",97,8
4359,doc8_page98_8.png,"(320.3399353027344, 504.33038330078125, 547.1773681640625, 691.8078002929688)",98,8
4360,doc8_page100_11.png,"(311.5590515136719, 343.0604553222656, 499.79638671875, 457.397216796875)",100,8
4361,doc8_page101_10.png,"(265.8582458496094, 203.52865600585938, 454.0955810546875, 317.86541748046875)",101,8
4362,doc8_page102_0.png,"(258.07086181640625, 289.40478515625, 348.7098388671875, 380.973388671875)",102,8
4363,doc8_page102_1.png,"(353.0647277832031, 191.29541015625, 444.4783935546875, 282.864013671875)",102,8
4364,doc8_page102_2.png,"(256.6520080566406, 190.2694854736328, 348.652099609375, 283.8876953125)",102,8
4365,doc8_page102_3.png,"(450.20147705078125, 191.29541015625, 541.6151123046875, 282.864013671875)",102,8
4366,doc8_page102_4.png,"(353.0647277832031, 289.40478515625, 444.4783935546875, 380.973388671875)",102,8
4367,doc8_page102_5.png,"(450.20147705078125, 289.40478515625, 541.6151123046875, 380.973388671875)",102,8
4368,doc8_page103_0.png,"(54.90830993652344, 248.926025390625, 162.63465881347656, 307.9244689941406)",103,8
4369,doc8_page103_1.png,"(166.19607543945312, 249.49658203125, 273.92242431640625, 307.9244384765625)",103,8
4370,doc8_page103_2.png,"(278.04998779296875, 249.27992248535156, 386.1758728027344, 307.9244689941406)",103,8
4371,doc8_page103_3.png,"(390.30340576171875, 249.49658203125, 498.0297546386719, 308.4950256347656)",103,8
4372,doc8_page103_4.png,"(54.90830993652344, 319.4823913574219, 162.63465881347656, 377.9102478027344)",103,8
4373,doc8_page103_5.png,"(166.19607543945312, 319.26568603515625, 274.32196044921875, 377.91021728515625)",103,8
4374,doc8_page103_6.png,"(278.04998779296875, 319.4823913574219, 385.7763366699219, 378.4808349609375)",103,8
4375,doc8_page103_7.png,"(390.30340576171875, 320.052978515625, 498.0297546386719, 378.4808349609375)",103,8
4376,doc8_page103_8.png,"(154.78883361816406, 390.1529541015625, 275.0041809082031, 448.983642578125)",103,8
4377,doc8_page103_9.png,"(278.04998779296875, 390.1529541015625, 398.26531982421875, 447.66656494140625)",103,8
4378,doc8_page103_20.png,"(479.0, 436.0, 506.0, 450.0)",103,8
4379,doc8_page104_13.png,"(336.9972839355469, 443.8743896484375, 539.7889404296875, 578.9097900390625)",104,8
4380,doc8_page106_0.png,"(115.45550537109375, 82.18327331542969, 331.92010498046875, 188.48443603515625)",106,8
4381,doc8_page106_9.png,"(339.10137939453125, 82.28704833984375, 541.6044921875, 188.48388671875)",106,8
4382,doc8_page107_10.png,"(372.9298400878906, 416.2911376953125, 500.55401611328125, 494.07257080078125)",107,8
4383,doc8_page107_11.png,"(373.1515808105469, 544.119873046875, 500.381103515625, 627.501953125)",107,8
4384,doc8_page108_16.png,"(493.0, 392.0, 521.0, 400.0)",108,8
4385,doc8_page108_17.png,"(497.0, 386.0, 524.0, 392.0)",108,8
4386,doc8_page108_18.png,"(497.0, 386.0, 525.0, 392.0)",108,8
4387,doc8_page108_19.png,"(491.0, 386.0, 517.0, 392.0)",108,8
4388,doc8_page108_20.png,"(491.0, 375.0, 523.0, 380.0)",108,8
4389,doc8_page108_21.png,"(495.0, 375.0, 524.0, 380.0)",108,8
4390,doc8_page109_14.png,"(52.83879089355469, 365.31695556640625, 227.45541381835938, 500.5040283203125)",109,8
4391,doc8_page111_11.png,"(74.14503479003906, 204.71095275878906, 287.22265625, 325.40850830078125)",111,8
4392,doc8_page111_12.png,"(294.8525085449219, 203.48455810546875, 498.26678466796875, 326.0262451171875)",111,8
4393,doc8_page112_7.png,"(353.0349426269531, 86.59019470214844, 543.5826416015625, 222.1060791015625)",112,8
4394,doc8_page113_15.png,"(410.3543395996094, 478.9179382324219, 522.7445068359375, 624.6212768554688)",113,8
4395,doc8_page113_16.png,"(59.475677490234375, 263.2043762207031, 195.34640502929688, 405.653564453125)",113,8
4396,doc8_page113_17.png,"(393.92071533203125, 277.8422546386719, 498.3431396484375, 453.1524658203125)",113,8
4397,doc8_page113_18.png,"(154.74127197265625, 413.0910949707031, 373.5298767089844, 541.59716796875)",113,8
4398,doc8_page113_19.png,"(81.21682739257812, 561.7319946289062, 260.11810302734375, 680.8361206054688)",113,8
4399,doc8_page114_13.png,"(456.0, 658.0, 485.0, 662.0)",114,8
4400,doc8_page114_14.png,"(460.0, 651.0, 488.0, 654.0)",114,8
4401,doc8_page114_15.png,"(460.0, 651.0, 488.0, 654.0)",114,8
4402,doc8_page114_16.png,"(453.0, 651.0, 480.0, 654.0)",114,8
4403,doc8_page114_17.png,"(455.0, 640.0, 482.0, 641.0)",114,8
4404,doc8_page114_18.png,"(459.0, 640.0, 483.0, 641.0)",114,8
4405,doc8_page114_19.png,"(529.0, 607.0, 558.0, 622.0)",114,8
4406,doc8_page115_11.png,"(468.7757873535156, 160.18649291992188, 508.3160095214844, 179.95660400390625)",115,8
4407,doc8_page115_12.png,"(468.86395263671875, 146.90711975097656, 508.2427978515625, 179.42694091796875)",115,8
